profil	temps_virtuel	jalon	cycle	age	GR	dynasties	legitimite	ruines
lecteur	9j 20h 27m	Age : Conscience planétaire · XI	143	Conscience planétaire · XI	10	409	248.9B	492.9Qi
lecteur	9j 22h 30m	Age : Noosphère	148	Noosphère	10	413	438.7B	1.21Sx
lecteur	10j 0h 35m	Age : Noosphère · II	153	Noosphère · II	10	417	746.0B	3.17Sx
lecteur	10j 0h 36m	Age : Noosphère · III	153	Noosphère · III	10	417	746.0B	3.17Sx
lecteur	10j 2h 42m	Age : Noosphère · IV	158	Noosphère · IV	10	421	1.34T	12.0Sx
lecteur	10j 4h 47m	Age : Noosphère · V	163	Noosphère · V	10	425	2.42T	39.2Sx
lecteur	10j 6h 53m	Age : Noosphère · VI	168	Noosphère · VI	10	429	4.16T	101.1Sx
lecteur	10j 8h 26m	Age : Noosphère · VII	172	Noosphère · VII	10	432	6.16T	1.17Sp
lecteur	10j 8h 27m	Age : Noosphère · VIII	172	Noosphère · VIII	10	432	6.16T	1.17Sp
lecteur	10j 10h 33m	Age : Noosphère · IX	177	Noosphère · IX	10	436	11.7T	1.04Sp
lecteur	10j 12h 7m	Age : Noosphère · X	181	Noosphère · X	10	439	19.5T	17.6Sp
lecteur	10j 12h 8m	Age : Noosphère · XI	181	Noosphère · XI	10	439	19.5T	17.6Sp
lecteur	10j 12h 9m	Age : Essaim orbital	181	Essaim orbital	10	439	19.5T	17.6Sp
lecteur	10j 15h 48m	Age : Essaim orbital · II	190	Essaim orbital · II	10	446	74.9T	262.6Sp
lecteur	10j 15h 50m	Age : Essaim orbital · III	190	Essaim orbital · III	10	446	74.9T	262.6Sp
chasseur_meta	0m 0s	Age : Campement	0	Campement	0	0	0.0	0.0
chasseur_meta	1m 20s	Age : Grand Feu	0	Grand Feu	0	0	0.0	0.0
chasseur_meta	3m 20s	Age : Abris	0	Abris	0	0	0.0	0.0
chasseur_meta	14m 0s	Age : Clans	0	Clans	0	0	0.0	0.0
chasseur_meta	50m 0s	Age : Maîtrise du bois	0	Maîtrise du bois	0	0	0.0	0.0
chasseur_meta	2h 36m	Age : Hameau	0	Hameau	0	0	0.0	0.0
chasseur_meta	15h 23m	Dynastie 1 fondee	12	Campement	0	1	1.0	0.0
chasseur_meta	1j 4h 8m	Age : Hameau protégé	112	Hameau protégé	0	7	9.1	417
chasseur_meta	1j 7h 54m	Dynastie 10 fondee	155	Campement	0	10	19	0.0
chasseur_meta	1j 8h 47m	Age : Village	162	Village	0	10	18	1.54K
chasseur_meta	1j 10h 59m	Age : Les Entrepôts	188	Les Entrepôts	0	12	61	6.80K
chasseur_meta	1j 12h 42m	Age : Bourg agricole	207	Bourg agricole	0	14	110	7.97K
chasseur_meta	1j 12h 49m	Age : Bourg des artisans	208	Bourg des artisans	0	14	110	11.4K
chasseur_meta	1j 15h 17m	Grand Reset 1	0	Campement	1	19	3.4	0.0
chasseur_meta	2j 1h 0m	Acte I (Fondation) complete	7	Abris	1	19	2.7	5.52K
chasseur_meta	2j 1h 57m	Acte II (Domination) complete	10	Campement	1	19	2.7	5.57K
chasseur_meta	2j 9h 29m	Age : Bourg marchand	90	Bourg marchand	1	37	233	48.8K
chasseur_meta	2j 10h 52m	Age : Cité marchande	105	Cité marchande	1	42	166	232.7K
chasseur_meta	2j 12h 21m	Age : Cité commerciale	118	Cité commerciale	1	46	548	1.01M
chasseur_meta	2j 18h 45m	Grand Reset 3	0	Campement	3	76	30	0.0
chasseur_meta	3j 0h 21m	Age : Cité portuaire	57	Cité portuaire	3	107	1.88K	2.73M
chasseur_meta	3j 5h 40m	Age : Cité fortifiée	40	Cité fortifiée	4	139	2.03K	2.57M
chasseur_meta	3j 6h 12m	Age : Cité administrative	43	Cité administrative	4	141	2.83K	5.65M
chasseur_meta	3j 6h 53m	Grand Reset 5	0	Campement	5	145	345	0.0
chasseur_meta	3j 21h 30m	Age : Principauté	41	Principauté	6	219	13.4K	10.5M
chasseur_meta	5j 4h 15m	Age : Principauté marchande	1	Principauté marchande	9	272	21.9K	0.0
chasseur_meta	5j 7h 56m	Age : Royaume	1	Royaume	9	272	21.9K	0.0
chasseur_meta	5j 17h 16m	Age : Royaume diplomate	1	Royaume diplomate	9	272	21.9K	0.0
chasseur_meta	5j 21h 47m	Grand Reset 10	0	Campement	10	275	52.8K	0.0
chasseur_meta	6j 19h 34m	Age : Royaume savant	1	Royaume savant	10	276	182.3K	0.0
chasseur_meta	7j 4h 58m	Age : Royaume conquérant	1	Royaume conquérant	10	276	182.3K	0.0
chasseur_meta	7j 16h 32m	Arbre de Ruines complet	49	Royaume	10	323	1.41M	0.0
chasseur_meta	7j 17h 59m	Age : Empire naissant	57	Empire naissant	10	330	2.16M	6.97B
chasseur_meta	7j 17h 59m	Age : Empire provincial	57	Empire provincial	10	330	2.16M	6.97B
chasseur_meta	7j 18h 1m	Age : Empire	57	Empire	10	330	2.16M	6.97B
chasseur_meta	7j 20h 13m	Age : Capitale monumentale	67	Capitale monumentale	10	339	8.55M	135.7B
chasseur_meta	7j 20h 15m	Age : Agglomération impériale	67	Agglomération impériale	10	339	8.55M	135.7B
chasseur_meta	7j 20h 15m	Age : Capitale impériale	68	Capitale impériale	10	340	13.2M	0.0
chasseur_meta	7j 23h 6m	Age : Métropole	78	Métropole	10	349	33.3M	887.6B
chasseur_meta	8j 1h 41m	Age : Mégalopole	87	Mégalopole	10	357	91.0M	33.5T
chasseur_meta	8j 1h 42m	Age : Mégalopole stratifiée	87	Mégalopole stratifiée	10	357	91.0M	33.5T
chasseur_meta	8j 1h 42m	Age : Réseau continental	87	Réseau continental	10	357	91.0M	33.5T
chasseur_meta	8j 4h 24m	Age : Machination	95	Machination	10	364	276.4M	431.4T
chasseur_meta	8j 4h 25m	Age : Singularité	95	Singularité	10	364	276.4M	431.4T
chasseur_meta	8j 4h 26m	Age : Singularité · II	95	Singularité · II	10	364	276.4M	431.4T
chasseur_meta	8j 7h 35m	Age : Singularité · III	103	Singularité · III	10	371	811.0M	8.85Qa
chasseur_meta	8j 7h 36m	Age : Singularité · V	103	Singularité · V	10	371	811.0M	8.85Qa
chasseur_meta	8j 7h 36m	Age : Singularité · VI	103	Singularité · VI	10	371	811.0M	8.85Qa
chasseur_meta	8j 7h 37m	Age : Singularité · VII	103	Singularité · VII	10	371	811.0M	8.85Qa
chasseur_meta	8j 7h 37m	Age : Singularité · IV	104	Singularité · IV	10	372	1.46B	0.0
chasseur_meta	8j 11h 16m	Age : Singularité · VIII	111	Singularité · VIII	10	378	2.53B	39.6Qa
chasseur_meta	8j 11h 17m	Age : Singularité · IX	111	Singularité · IX	10	378	2.53B	39.6Qa
chasseur_meta	8j 11h 18m	Age : Singularité · X	111	Singularité · X	10	378	2.53B	39.6Qa
chasseur_meta	8j 14h 56m	Age : Singularité · XI	118	Singularité · XI	10	384	6.02B	933.8Qa
chasseur_meta	8j 14h 57m	Age : Conscience planétaire	118	Conscience planétaire	10	384	6.02B	933.8Qa
chasseur_meta	8j 14h 58m	Age : Conscience planétaire · II	118	Conscience planétaire · II	10	384	6.02B	933.8Qa
chasseur_meta	8j 14h 58m	Age : Conscience planétaire · III	118	Conscience planétaire · III	10	384	6.02B	933.8Qa
chasseur_meta	8j 19h 35m	Age : Conscience planétaire · IV	125	Conscience planétaire · IV	10	390	20.2B	4.93Qi
chasseur_meta	8j 19h 36m	Age : Conscience planétaire · V	125	Conscience planétaire · V	10	390	20.2B	4.93Qi
chasseur_meta	9j 0h 29m	Age : Conscience planétaire · VII	132	Conscience planétaire · VII	10	396	50.3B	56.3Qi
chasseur_meta	9j 0h 30m	Age : Conscience planétaire · VIII	132	Conscience planétaire · VIII	10	396	50.3B	56.3Qi
chasseur_meta	9j 0h 30m	Age : Conscience planétaire · VI	133	Conscience planétaire · VI	10	397	86.1B	0.0
chasseur_meta	9j 5h 51m	Age : Conscience planétaire · IX	139	Conscience planétaire · IX	10	402	132.3B	259.4Qi
chasseur_meta	9j 5h 52m	Age : Conscience planétaire · X	139	Conscience planétaire · X	10	402	132.3B	259.4Qi
chasseur_meta	9j 10h 44m	Age : Conscience planétaire · XI	145	Conscience planétaire · XI	10	407	287.6B	2.11Sx
chasseur_meta	9j 10h 45m	Age : Noosphère	145	Noosphère	10	407	287.6B	2.11Sx
chasseur_meta	9j 10h 46m	Age : Noosphère · II	145	Noosphère · II	10	407	287.6B	2.11Sx
chasseur_meta	9j 15h 38m	Age : Noosphère · III	151	Noosphère · III	10	412	712.5B	9.19Sx
chasseur_meta	9j 21h 15m	Age : Noosphère · IV	157	Noosphère · IV	10	417	1.48T	22.2Sx
chasseur_meta	10j 2h 22m	Age : Noosphère · V	162	Noosphère · V	10	421	2.80T	194.2Sx
chasseur_meta	10j 2h 23m	Age : Noosphère · VI	162	Noosphère · VI	10	421	2.80T	194.2Sx
chasseur_meta	10j 7h 15m	Age : Noosphère · VII	167	Noosphère · VII	10	425	6.07T	868.2Sx
chasseur_meta	10j 7h 17m	Age : Noosphère · VIII	167	Noosphère · VIII	10	425	6.07T	868.2Sx
chasseur_meta	10j 12h 10m	Age : Noosphère · IX	172	Noosphère · IX	10	429	12.0T	1.89Sp
chasseur_meta	10j 18h 30m	Age : Noosphère · X	177	Noosphère · X	10	433	21.5T	6.85Sp
chasseur_meta	10j 18h 31m	Age : Noosphère · XI	177	Noosphère · XI	10	433	21.5T	6.85Sp
chasseur_meta	11j 0h 38m	Age : Essaim orbital	182	Essaim orbital	10	437	42.2T	33.0Sp
chasseur_meta	11j 5h 47m	Age : Essaim orbital · II	187	Essaim orbital · II	10	441	83.9T	76.6Sp
chasseur_meta	11j 15h 5m	Age : Essaim orbital · III	196	Essaim orbital · III	10	448	206.3T	1.94Oc
chasseur_meta	11j 15h 6m	Age : Essaim orbital · IV	196	Essaim orbital · IV	10	448	206.3T	1.94Oc
chasseur_meta	11j 15h 8m	Age : Essaim orbital · V	196	Essaim orbital · V	10	448	206.3T	1.94Oc
chasseur_meta	11j 15h 9m	Age : Essaim orbital · VI	196	Essaim orbital · VI	10	448	206.3T	1.94Oc
relanceur_compulsif	0m 0s	Age : Campement	0	Campement	0	0	0.0	0.0
relanceur_compulsif	1m 20s	Age : Grand Feu	0	Grand Feu	0	0	0.0	0.0
relanceur_compulsif	3m 20s	Age : Abris	0	Abris	0	0	0.0	0.0
relanceur_compulsif	14m 0s	Age : Clans	0	Clans	0	0	0.0	0.0
relanceur_compulsif	50m 0s	Age : Maîtrise du bois	0	Maîtrise du bois	0	0	0.0	0.0
relanceur_compulsif	2h 36m	Age : Hameau	0	Hameau	0	0	0.0	0.0
relanceur_compulsif	5h 48m	Dynastie 1 fondee	2	Campement	0	1	1.0	0.0
relanceur_compulsif	1j 15h 37m	Age : Hameau protégé	703	Hameau protégé	0	9	132	1.24K
relanceur_compulsif	1j 15h 50m	Dynastie 10 fondee	709	Campement	0	10	196	0.0
relanceur_compulsif	1j 18h 36m	Grand Reset 1	0	Campement	1	12	29	0.0
relanceur_compulsif	2j 0h 40m	Acte I (Fondation) complete	6	Abris	1	12	29	4.29K
relanceur_compulsif	2j 1h 34m	Acte II (Domination) complete	9	Campement	1	12	29	4.35K
relanceur_compulsif	2j 9h 1m	Age : Village	156	Village	1	25	118	7.96K
relanceur_compulsif	2j 12h 40m	Age : Les Entrepôts	244	Les Entrepôts	1	29	239	26.8K
relanceur_compulsif	2j 18h 56m	Age : Bourg agricole	398	Bourg agricole	1	33	129	127.9K
relanceur_compulsif	2j 22h 21m	Age : Bourg des artisans	480	Bourg des artisans	1	36	358	311.8K
relanceur_compulsif	3j 9h 22m	Age : Bourg marchand	195	Bourg marchand	2	66	628	993.0K
relanceur_compulsif	3j 9h 51m	Age : Cité marchande	206	Cité marchande	2	67	748	1.39M
relanceur_compulsif	3j 11h 11m	Grand Reset 3	0	Campement	3	71	215	0.0
relanceur_compulsif	3j 17h 19m	Age : Cité commerciale	97	Cité commerciale	3	103	1.83K	4.49M
relanceur_compulsif	3j 22h 3m	Age : Cité portuaire	52	Cité portuaire	4	138	2.65K	4.69M
relanceur_compulsif	3j 22h 32m	Grand Reset 5	0	Campement	5	144	457	0.0
relanceur_compulsif	4j 3h 22m	Age : Cité fortifiée	42	Cité fortifiée	5	178	6.19K	8.43M
relanceur_compulsif	4j 10h 56m	Age : Cité administrative	48	Cité administrative	6	223	18.3K	38.9M
relanceur_compulsif	4j 10h 58m	Age : Principauté	48	Principauté	6	223	18.3K	38.9M
relanceur_compulsif	5j 16h 16m	Age : Principauté marchande	1	Principauté marchande	9	292	15.4K	0.0
relanceur_compulsif	5j 21h 0m	Age : Royaume	1	Royaume	9	292	15.4K	0.0
relanceur_compulsif	6j 9h 23m	Grand Reset 10	0	Campement	10	295	36.7K	0.0
relanceur_compulsif	6j 21h 7m	Age : Royaume diplomate	0	Royaume diplomate	10	295	36.7K	0.0
relanceur_compulsif	7j 7h 43m	Age : Royaume savant	1	Royaume savant	10	296	151.9K	0.0
relanceur_compulsif	8j 1h 7m	Arbre de Ruines complet	41	Principauté marchande	10	335	1.10M	0.0
relanceur_compulsif	8j 1h 22m	Age : Royaume conquérant	46	Royaume conquérant	10	339	1.15M	172.1M
relanceur_compulsif	8j 1h 47m	Age : Empire naissant	57	Empire naissant	10	348	2.10M	4.72B
relanceur_compulsif	8j 1h 48m	Age : Empire provincial	57	Empire provincial	10	348	2.10M	4.72B
relanceur_compulsif	8j 1h 49m	Age : Empire	57	Empire	10	348	2.10M	4.72B
relanceur_compulsif	8j 2h 14m	Age : Capitale impériale	68	Capitale impériale	10	357	5.05M	37.4B
relanceur_compulsif	8j 2h 25m	Age : Capitale monumentale	73	Capitale monumentale	10	361	8.69M	224.4B
relanceur_compulsif	8j 2h 26m	Age : Agglomération impériale	73	Agglomération impériale	10	361	8.69M	224.4B
relanceur_compulsif	8j 2h 37m	Age : Métropole	78	Métropole	10	365	16.7M	1.10T
relanceur_compulsif	8j 2h 48m	Age : Mégalopole	83	Mégalopole	10	369	33.1M	4.58T
relanceur_compulsif	8j 2h 50m	Age : Mégalopole stratifiée	83	Mégalopole stratifiée	10	369	33.1M	4.58T
relanceur_compulsif	8j 3h 1m	Age : Réseau continental	88	Réseau continental	10	373	63.6M	15.9T
relanceur_compulsif	8j 3h 13m	Age : Machination	93	Machination	10	377	119.1M	52.9T
relanceur_compulsif	8j 3h 25m	Age : Singularité	98	Singularité	10	381	217.6M	167.2T
relanceur_compulsif	8j 3h 36m	Age : Singularité · II	103	Singularité · II	10	385	386.1M	489.9T
relanceur_compulsif	8j 3h 36m	Age : Singularité · III	103	Singularité · III	10	385	386.1M	489.9T
relanceur_compulsif	8j 3h 48m	Age : Singularité · IV	108	Singularité · IV	10	389	655.0M	1.25Qa
relanceur_compulsif	8j 3h 59m	Age : Singularité · V	113	Singularité · V	10	393	1.08B	3.11Qa
relanceur_compulsif	8j 4h 0m	Age : Singularité · VI	113	Singularité · VI	10	393	1.08B	3.11Qa
relanceur_compulsif	8j 4h 8m	Age : Singularité · VIII	117	Singularité · VIII	10	396	1.72B	59.8Qa
relanceur_compulsif	8j 4h 8m	Age : Singularité · IX	117	Singularité · IX	10	396	1.72B	59.8Qa
relanceur_compulsif	8j 4h 9m	Age : Singularité · X	117	Singularité · X	10	396	1.72B	59.8Qa
relanceur_compulsif	8j 4h 19m	Age : Singularité · VII	122	Singularité · VII	10	400	3.88B	81.2Qa
relanceur_compulsif	8j 4h 21m	Age : Singularité · XI	122	Singularité · XI	10	400	3.88B	81.2Qa
relanceur_compulsif	8j 4h 32m	Age : Conscience planétaire	127	Conscience planétaire	10	404	6.64B	133.4Qa
relanceur_compulsif	8j 4h 40m	Age : Conscience planétaire · II	131	Conscience planétaire · II	10	407	10.1B	1.72Qi
relanceur_compulsif	8j 4h 41m	Age : Conscience planétaire · III	131	Conscience planétaire · III	10	407	10.1B	1.72Qi
relanceur_compulsif	8j 4h 42m	Age : Conscience planétaire · IV	131	Conscience planétaire · IV	10	407	10.1B	1.72Qi
relanceur_compulsif	8j 5h 2m	Age : Conscience planétaire · V	140	Conscience planétaire · V	10	414	30.8B	17.3Qi
relanceur_compulsif	8j 5h 2m	Age : Conscience planétaire · VI	140	Conscience planétaire · VI	10	414	30.8B	17.3Qi
relanceur_compulsif	8j 5h 3m	Age : Conscience planétaire · VII	140	Conscience planétaire · VII	10	414	30.8B	17.3Qi
relanceur_compulsif	8j 5h 23m	Age : Conscience planétaire · VIII	149	Conscience planétaire · VIII	10	421	88.4B	125.7Qi
relanceur_compulsif	8j 5h 23m	Age : Conscience planétaire · IX	149	Conscience planétaire · IX	10	421	88.4B	125.7Qi
relanceur_compulsif	8j 5h 32m	Age : Conscience planétaire · X	153	Conscience planétaire · X	10	424	158.7B	729.5Qi
relanceur_compulsif	8j 5h 33m	Age : Conscience planétaire · XI	153	Conscience planétaire · XI	10	424	158.7B	729.5Qi
relanceur_compulsif	8j 5h 53m	Age : Noosphère	162	Noosphère	10	431	447.2B	2.70Sx
relanceur_compulsif	8j 5h 54m	Age : Noosphère · II	162	Noosphère · II	10	431	447.2B	2.70Sx
relanceur_compulsif	8j 6h 3m	Age : Noosphère · III	166	Noosphère · III	10	434	735.6B	12.3Sx
relanceur_compulsif	8j 6h 12m	Age : Noosphère · IV	170	Noosphère · IV	10	437	1.29T	45.4Sx
relanceur_compulsif	8j 6h 13m	Age : Noosphère · V	170	Noosphère · V	10	437	1.29T	45.4Sx
relanceur_compulsif	8j 6h 23m	Age : Noosphère · VI	174	Noosphère · VI	10	440	2.27T	143.8Sx
relanceur_compulsif	8j 6h 31m	Age : Noosphère · VII	178	Noosphère · VII	10	443	3.93T	409.4Sx
relanceur_compulsif	8j 6h 41m	Age : Noosphère · VIII	182	Noosphère · VIII	10	446	6.61T	1.07Sp
relanceur_compulsif	8j 6h 50m	Age : Noosphère · IX	186	Noosphère · IX	10	449	10.8T	2.59Sp
relanceur_compulsif	8j 7h 0m	Age : Noosphère · X	190	Noosphère · X	10	452	17.1T	5.87Sp
relanceur_compulsif	8j 7h 10m	Age : Noosphère · XI	194	Noosphère · XI	10	455	26.2T	12.5Sp
relanceur_compulsif	8j 7h 19m	Age : Essaim orbital	198	Essaim orbital	10	458	39.3T	25.4Sp
relanceur_compulsif	8j 7h 38m	Age : Essaim orbital · II	206	Essaim orbital · II	10	464	82.1T	90.9Sp
relanceur_compulsif	8j 7h 53m	Age : Essaim orbital · III	213	Essaim orbital · III	10	469	154.4T	2.18Oc
relanceur_compulsif	8j 7h 54m	Age : Essaim orbital · IV	213	Essaim orbital · IV	10	469	154.4T	2.18Oc
relanceur_compulsif	8j 8h 13m	Age : Essaim orbital · V	221	Essaim orbital · V	10	475	402.7T	2.49Oc
relanceur_compulsif	8j 8h 20m	Age : Essaim orbital · VI	224	Essaim orbital · VI	10	477	536.2T	25.1Oc
relanceur_compulsif	8j 8h 36m	Age : Essaim orbital · VII	231	Essaim orbital · VII	10	482	1.21Qa	141.8Oc
relanceur_compulsif	8j 8h 37m	Age : Essaim orbital · VIII	231	Essaim orbital · VIII	10	482	1.21Qa	141.8Oc
relanceur_compulsif	8j 8h 53m	Age : Essaim orbital · IX	238	Essaim orbital · IX	10	487	2.59Qa	550.6Oc
relanceur_compulsif	8j 9h 0m	Age : Essaim orbital · X	241	Essaim orbital · X	10	489	3.94Qa	2.55No
relanceur_compulsif	8j 9h 17m	Age : Essaim orbital · XI	248	Essaim orbital · XI	10	494	8.79Qa	6.02No
relanceur_compulsif	8j 9h 24m	Age : Sphère de Dyson	251	Sphère de Dyson	10	496	12.7Qa	21.6No
relanceur_compulsif	8j 9h 41m	Age : Sphère de Dyson · II	258	Sphère de Dyson · II	10	501	24.8Qa	33.2No
relanceur_compulsif	8j 9h 48m	Age : Sphère de Dyson · III	261	Sphère de Dyson · III	10	503	33.7Qa	111.8No
relanceur_compulsif	8j 10h 2m	Age : Sphère de Dyson · IV	267	Sphère de Dyson · IV	10	507	70.6Qa	694.7No
relanceur_compulsif	8j 10h 10m	Age : Sphère de Dyson · V	270	Sphère de Dyson · V	10	509	102.3Qa	1.41Dc
relanceur_compulsif	8j 10h 24m	Age : Sphère de Dyson · VI	276	Sphère de Dyson · VI	10	513	209.4Qa	5.42Dc
relanceur_compulsif	8j 10h 46m	Age : Sphère de Dyson · VII	285	Sphère de Dyson · VII	10	519	532.6Qa	26.1Dc
relanceur_compulsif	8j 11h 0m	Age : Sphère de Dyson · VIII	291	Sphère de Dyson · VIII	10	523	920.6Qa	64.4Dc
relanceur_compulsif	8j 11h 25m	Age : Sphère de Dyson · IX	302	Sphère de Dyson · IX	10	530	2.21Qi	2.23e36
relanceur_compulsif	8j 11h 26m	Age : Sphère de Dyson · X	302	Sphère de Dyson · X	10	530	2.21Qi	2.23e36
relanceur_compulsif	8j 11h 52m	Age : Sphère de Dyson · XI	313	Sphère de Dyson · XI	10	537	6.53Qi	1.59e37
relanceur_compulsif	8j 11h 53m	Age : Civilisation stellaire	313	Civilisation stellaire	10	537	6.53Qi	1.59e37
relanceur_compulsif	8j 12h 5m	Age : Civilisation stellaire · II	318	Civilisation stellaire · II	10	540	11.2Qi	7.24e37
relanceur_compulsif	8j 12h 36m	Age : Civilisation stellaire · III	331	Civilisation stellaire · III	10	548	38.9Qi	6.19e38
relanceur_compulsif	8j 12h 48m	Age : Civilisation stellaire · IV	336	Civilisation stellaire · IV	10	551	61.7Qi	1.43e39
relanceur_compulsif	8j 13h 5m	Age : Civilisation stellaire · V	343	Civilisation stellaire · V	10	555	116.7Qi	9.51e39
relanceur_compulsif	8j 13h 22m	Age : Civilisation stellaire · VI	350	Civilisation stellaire · VI	10	559	229.7Qi	3.37e40
relanceur_compulsif	8j 13h 39m	Age : Civilisation stellaire · VII	357	Civilisation stellaire · VII	10	563	427.4Qi	9.14e40
relanceur_compulsif	8j 14h 6m	Age : Civilisation stellaire · VIII	368	Civilisation stellaire · VIII	10	569	1.13Sx	7.03e41
relanceur_compulsif	8j 14h 16m	Age : Civilisation stellaire · IX	372	Civilisation stellaire · IX	10	571	1.71Sx	2.03e42
relanceur_compulsif	8j 14h 36m	Age : Civilisation stellaire · X	380	Civilisation stellaire · X	10	575	3.88Sx	9.04e42
relanceur_compulsif	8j 15h 0m	Age : Civilisation stellaire · XI	390	Civilisation stellaire · XI	10	580	9.25Sx	3.44e43
relanceur_compulsif	8j 15h 30m	Age : Cœur galactique	402	Cœur galactique	10	586	21.4Sx	1.19e44
relanceur_compulsif	8j 16h 6m	Age : Cœur galactique · II	417	Cœur galactique · II	10	593	46.5Sx	3.64e45
